source_id,source_sha256,page,table,row,column,value_original,reference,verification_status
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,1,1,,PDF page 1; detected table 1; row 1; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,8,9,36%,PDF page 17; detected table 1; row 8; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,8,10,E,PDF page 17; detected table 1; row 8; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,9,1,13,PDF page 17; detected table 1; row 9; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,9,2,PULWAMA,PDF page 17; detected table 1; row 9; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,9,3,0,PDF page 17; detected table 1; row 9; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,9,4,2,PDF page 17; detected table 1; row 9; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,9,5,-100%,PDF page 17; detected table 1; row 9; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,9,6,NR,PDF page 17; detected table 1; row 9; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,9,7,248.7,PDF page 17; detected table 1; row 9; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,9,8,167.2,PDF page 17; detected table 1; row 9; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,9,9,49%,PDF page 17; detected table 1; row 9; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,9,10,E,PDF page 17; detected table 1; row 9; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,10,1,14,PDF page 17; detected table 1; row 10; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,10,2,RAJOURI,PDF page 17; detected table 1; row 10; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,10,3,0,PDF page 17; detected table 1; row 10; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,10,4,11.9,PDF page 17; detected table 1; row 10; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,10,5,-100%,PDF page 17; detected table 1; row 10; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,10,6,NR,PDF page 17; detected table 1; row 10; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,10,7,670.1,PDF page 17; detected table 1; row 10; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,10,8,612.9,PDF page 17; detected table 1; row 10; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,10,9,9%,PDF page 17; detected table 1; row 10; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,10,10,N,PDF page 17; detected table 1; row 10; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,11,1,15,PDF page 17; detected table 1; row 11; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,11,2,RAMBAN,PDF page 17; detected table 1; row 11; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,11,3,0,PDF page 17; detected table 1; row 11; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,11,4,8.1,PDF page 17; detected table 1; row 11; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,11,5,-99%,PDF page 17; detected table 1; row 11; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,11,6,LD,PDF page 17; detected table 1; row 11; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,11,7,447.1,PDF page 17; detected table 1; row 11; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,11,8,358.3,PDF page 17; detected table 1; row 11; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,11,9,25%,PDF page 17; detected table 1; row 11; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,11,10,E,PDF page 17; detected table 1; row 11; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,12,1,16,PDF page 17; detected table 1; row 12; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,12,2,REASI,PDF page 17; detected table 1; row 12; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,12,3,22.3,PDF page 17; detected table 1; row 12; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,12,4,12.7,PDF page 17; detected table 1; row 12; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,12,5,76%,PDF page 17; detected table 1; row 12; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,12,6,LE,PDF page 17; detected table 1; row 12; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,12,7,1270.9,PDF page 17; detected table 1; row 12; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,12,8,1409.1,PDF page 17; detected table 1; row 12; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,12,9,-10%,PDF page 17; detected table 1; row 12; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,12,10,N,PDF page 17; detected table 1; row 12; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,13,1,17,PDF page 17; detected table 1; row 13; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,13,2,SAMBA,PDF page 17; detected table 1; row 13; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,13,3,0,PDF page 17; detected table 1; row 13; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,13,4,8.6,PDF page 17; detected table 1; row 13; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,13,5,-100%,PDF page 17; detected table 1; row 13; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,13,6,NR,PDF page 17; detected table 1; row 13; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,13,7,953.5,PDF page 17; detected table 1; row 13; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,13,8,696.9,PDF page 17; detected table 1; row 13; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,13,9,37%,PDF page 17; detected table 1; row 13; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,13,10,E,PDF page 17; detected table 1; row 13; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,14,1,18,PDF page 17; detected table 1; row 14; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,14,2,SHOPIAN,PDF page 17; detected table 1; row 14; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,14,3,0,PDF page 17; detected table 1; row 14; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,14,4,0.9,PDF page 17; detected table 1; row 14; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,14,5,-100%,PDF page 17; detected table 1; row 14; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,14,6,NR,PDF page 17; detected table 1; row 14; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,14,7,124.7,PDF page 17; detected table 1; row 14; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,14,8,253.6,PDF page 17; detected table 1; row 14; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,14,9,-51%,PDF page 17; detected table 1; row 14; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,14,10,D,PDF page 17; detected table 1; row 14; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,15,1,19,PDF page 17; detected table 1; row 15; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,15,2,SRINAGAR,PDF page 17; detected table 1; row 15; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,15,3,0,PDF page 17; detected table 1; row 15; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,15,4,2.1,PDF page 17; detected table 1; row 15; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,15,5,-100%,PDF page 17; detected table 1; row 15; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,15,6,NR,PDF page 17; detected table 1; row 15; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,15,7,230.8,PDF page 17; detected table 1; row 15; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,15,8,207.4,PDF page 17; detected table 1; row 15; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,15,9,11%,PDF page 17; detected table 1; row 15; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,15,10,N,PDF page 17; detected table 1; row 15; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,16,1,20,PDF page 17; detected table 1; row 16; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,16,2,UDHAMPUR,PDF page 17; detected table 1; row 16; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,16,3,25.3,PDF page 17; detected table 1; row 16; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,16,4,14,PDF page 17; detected table 1; row 16; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,16,5,81%,PDF page 17; detected table 1; row 16; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,16,6,LE,PDF page 17; detected table 1; row 16; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,16,7,1438.2,PDF page 17; detected table 1; row 16; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,16,8,867.7,PDF page 17; detected table 1; row 16; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,16,9,66%,PDF page 17; detected table 1; row 16; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,16,10,LE,PDF page 17; detected table 1; row 16; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,17,1,,PDF page 17; detected table 1; row 17; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,17,2,LADAKH (UT),PDF page 17; detected table 1; row 17; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,17,3,0,PDF page 17; detected table 1; row 17; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,17,4,0.3,PDF page 17; detected table 1; row 17; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,17,5,-100%,PDF page 17; detected table 1; row 17; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,17,6,NR,PDF page 17; detected table 1; row 17; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,17,7,49.4,PDF page 17; detected table 1; row 17; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,17,8,17.5,PDF page 17; detected table 1; row 17; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,17,9,182%,PDF page 17; detected table 1; row 17; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,17,10,LE,PDF page 17; detected table 1; row 17; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,18,1,1,PDF page 17; detected table 1; row 18; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,18,2,KARGIL,PDF page 17; detected table 1; row 18; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,18,3,0,PDF page 17; detected table 1; row 18; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,18,4,0,PDF page 17; detected table 1; row 18; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,18,5,-100%,PDF page 17; detected table 1; row 18; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,18,6,NR,PDF page 17; detected table 1; row 18; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,18,7,21.6,PDF page 17; detected table 1; row 18; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,18,8,8.1,PDF page 17; detected table 1; row 18; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,18,9,143%,PDF page 17; detected table 1; row 18; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,18,10,LE,PDF page 17; detected table 1; row 18; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,19,1,2,PDF page 17; detected table 1; row 19; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,19,2,LADAKH (LEH),PDF page 17; detected table 1; row 19; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,19,3,0,PDF page 17; detected table 1; row 19; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,19,4,0.4,PDF page 17; detected table 1; row 19; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,19,5,-100%,PDF page 17; detected table 1; row 19; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,19,6,NR,PDF page 17; detected table 1; row 19; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,19,7,58,PDF page 17; detected table 1; row 19; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,19,8,20.4,PDF page 17; detected table 1; row 19; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,19,9,180%,PDF page 17; detected table 1; row 19; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,19,10,LE,PDF page 17; detected table 1; row 19; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,20,1,,PDF page 17; detected table 1; row 20; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,20,2,RAJASTHAN,PDF page 17; detected table 1; row 20; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,20,3,8,PDF page 17; detected table 1; row 20; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,20,4,3.4,PDF page 17; detected table 1; row 20; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,20,5,134%,PDF page 17; detected table 1; row 20; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,20,6,LE,PDF page 17; detected table 1; row 20; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,20,7,294.7,PDF page 17; detected table 1; row 20; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,20,8,391.6,PDF page 17; detected table 1; row 20; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,20,9,-25%,PDF page 17; detected table 1; row 20; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,20,10,D,PDF page 17; detected table 1; row 20; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,21,1,,PDF page 17; detected table 1; row 21; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,21,2,EAST RAJASTHAN,PDF page 17; detected table 1; row 21; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,21,3,16.1,PDF page 17; detected table 1; row 21; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,21,4,4.7,PDF page 17; detected table 1; row 21; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,21,5,243%,PDF page 17; detected table 1; row 21; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,21,6,LE,PDF page 17; detected table 1; row 21; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,21,7,437.4,PDF page 17; detected table 1; row 21; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,21,8,562.1,PDF page 17; detected table 1; row 21; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,21,9,-22%,PDF page 17; detected table 1; row 21; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,21,10,D,PDF page 17; detected table 1; row 21; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,17,1,22,1,1,PDF page 17; detected table 1; row 22; column 1,review_required
